Country or Territory,Country Code,Indicator Name,Indicator Code,Year,Population,Last5Years,Region,IncomeGroup,Pop15_64_pct,NetMigration,BirthRate,DeathRate
Somalia,SOM,"Population, total",SP.POP.TOTL,1995,7285007,FALSE,Sub-Saharan Africa,Low income,50.5555862883865,65888,50.63,15.694
Somalia,SOM,"Population, total",SP.POP.TOTL,1996,7554474,FALSE,Sub-Saharan Africa,Low income,50.4293846553304,-46291,50.996,15.943
Somalia,SOM,"Population, total",SP.POP.TOTL,1997,7824525,FALSE,Sub-Saharan Africa,Low income,50.3228566590304,49692,50.848,16.099
Somalia,SOM,"Population, total",SP.POP.TOTL,1998,8155417,FALSE,Sub-Saharan Africa,Low income,50.2256904827797,55426,50.677,15.758
Somalia,SOM,"Population, total",SP.POP.TOTL,1999,8492059,FALSE,Sub-Saharan Africa,Low income,50.1309605755824,37548,50.658,15.858
Somalia,SOM,"Population, total",SP.POP.TOTL,2000,8838713,FALSE,Sub-Saharan Africa,Low income,50.0417934149463,53580,50.443,15.749
Somalia,SOM,"Population, total",SP.POP.TOTL,2001,9198493,FALSE,Sub-Saharan Africa,Low income,49.9531825484892,40274,50.374,15.688
Somalia,SOM,"Population, total",SP.POP.TOTL,2002,9550063,FALSE,Sub-Saharan Africa,Low income,49.8547077647551,12603,50.373,15.691
Somalia,SOM,"Population, total",SP.POP.TOTL,2003,9909157,FALSE,Sub-Saharan Africa,Low income,49.7382774336909,33174,50.123,15.691
Somalia,SOM,"Population, total",SP.POP.TOTL,2004,10280998,FALSE,Sub-Saharan Africa,Low income,49.5695310902696,17353,49.904,15.67
Somalia,SOM,"Population, total",SP.POP.TOTL,2005,10644228,FALSE,Sub-Saharan Africa,Low income,49.2879849999455,-5955,49.615,15.501
Somalia,SOM,"Population, total",SP.POP.TOTL,2006,10975502,FALSE,Sub-Saharan Africa,Low income,48.9117832109995,-67200,49.391,15.443
Somalia,SOM,"Population, total",SP.POP.TOTL,2007,11322582,FALSE,Sub-Saharan Africa,Low income,48.6389080087434,8476,48.908,15.32
Somalia,SOM,"Population, total",SP.POP.TOTL,2008,11663084,FALSE,Sub-Saharan Africa,Low income,48.6187958519376,-102035,48.763,14.959
Somalia,SOM,"Population, total",SP.POP.TOTL,2009,11961201,FALSE,Sub-Saharan Africa,Low income,48.7305329958087,-101795,48.426,14.501
Somalia,SOM,"Population, total",SP.POP.TOTL,2010,12261756,FALSE,Sub-Saharan Africa,Low income,48.8821320175458,-88448,48.062,16.617
Somalia,SOM,"Population, total",SP.POP.TOTL,2011,12348830,FALSE,Sub-Saharan Africa,Low income,49.3125624046975,-326192,48.58,32.124
Somalia,SOM,"Population, total",SP.POP.TOTL,2012,12461160,FALSE,Sub-Saharan Africa,Low income,49.7407003143889,-51833,48.159,16.102
Somalia,SOM,"Population, total",SP.POP.TOTL,2013,12869594,FALSE,Sub-Saharan Africa,Low income,49.8627987074496,20723,47.744,12.893
Somalia,SOM,"Population, total",SP.POP.TOTL,2014,13339491,FALSE,Sub-Saharan Africa,Low income,49.9337568427461,6065,47.457,12.637
Somalia,SOM,"Population, total",SP.POP.TOTL,2015,13806963,FALSE,Sub-Saharan Africa,Low income,49.9860342210653,-17178,47.171,12.292
Somalia,SOM,"Population, total",SP.POP.TOTL,2016,14348740,FALSE,Sub-Saharan Africa,Low income,50.0290373928303,124017,46.561,12.054
Somalia,SOM,"Population, total",SP.POP.TOTL,2017,14916629,FALSE,Sub-Saharan Africa,Low income,50.1241919295508,38067,46.155,14.073
Somalia,SOM,"Population, total",SP.POP.TOTL,2018,15452487,FALSE,Sub-Saharan Africa,Low income,50.2495828098604,40844,45.67,12.391
Somalia,SOM,"Population, total",SP.POP.TOTL,2019,16030971,TRUE,Sub-Saharan Africa,Low income,50.344165054007,53124,45.139,10.908
Somalia,SOM,"Population, total",SP.POP.TOTL,2020,16651191,TRUE,Sub-Saharan Africa,Low income,50.4301809531276,77259,44.544,10.834
Somalia,SOM,"Population, total",SP.POP.TOTL,2021,17271431,TRUE,Sub-Saharan Africa,Low income,50.5124604176556,35506,44.094,11.3
Somalia,SOM,"Population, total",SP.POP.TOTL,2022,17801897,TRUE,Sub-Saharan Africa,Low income,50.6367383206408,-92434,43.789,12.812
Somalia,SOM,"Population, total",SP.POP.TOTL,2023,18358615,TRUE,Sub-Saharan Africa,Low income,50.7567210271581,46217,42.964,9.835
Somalia,SOM,"Population, total",SP.POP.TOTL,2024,19009151,TRUE,Sub-Saharan Africa,Low income,50.8151836975781,26859,NA,NA
Serbia,SRB,"Population, total",SP.POP.TOTL,1960,6638992,FALSE,Europe & Central Asia,Upper middle income,66.2073498253459,4377,18.514,8.928
Serbia,SRB,"Population, total",SP.POP.TOTL,1961,6689077,FALSE,Europe & Central Asia,Upper middle income,66.2009895009055,6422,17.988,8.859
Serbia,SRB,"Population, total",SP.POP.TOTL,1962,6740264,FALSE,Europe & Central Asia,Upper middle income,66.240433946248,6064,17.437,8.638
Serbia,SRB,"Population, total",SP.POP.TOTL,1963,6787950,FALSE,Europe & Central Asia,Upper middle income,66.3574932307131,8276,16.876,8.688
Serbia,SRB,"Population, total",SP.POP.TOTL,1964,6832855,FALSE,Europe & Central Asia,Upper middle income,66.5361190882081,8045,16.414,8.484
Serbia,SRB,"Population, total",SP.POP.TOTL,1965,6876624,FALSE,Europe & Central Asia,Upper middle income,66.7586101159934,7957,16.066,8.303
Serbia,SRB,"Population, total",SP.POP.TOTL,1966,6927969,FALSE,Europe & Central Asia,Upper middle income,67.0181803699374,7037,15.785,8.086
Serbia,SRB,"Population, total",SP.POP.TOTL,1967,6966522,FALSE,Europe & Central Asia,Upper middle income,67.3156645522071,6114,15.577,7.952
Serbia,SRB,"Population, total",SP.POP.TOTL,1968,7007586,FALSE,Europe & Central Asia,Upper middle income,67.6547772493854,5430,15.507,8.136
Serbia,SRB,"Population, total",SP.POP.TOTL,1969,7123249,FALSE,Europe & Central Asia,Upper middle income,68.007605227387,4112,15.454,8.392
Serbia,SRB,"Population, total",SP.POP.TOTL,1970,7164993,FALSE,Europe & Central Asia,Upper middle income,68.3230402607058,1861,15.486,8.739
Serbia,SRB,"Population, total",SP.POP.TOTL,1971,7211716,FALSE,Europe & Central Asia,Upper middle income,68.5266088865167,1655,15.546,8.97
Serbia,SRB,"Population, total",SP.POP.TOTL,1972,7252012,FALSE,Europe & Central Asia,Upper middle income,68.6061603381722,-348,15.631,8.978
Serbia,SRB,"Population, total",SP.POP.TOTL,1973,7283902,FALSE,Europe & Central Asia,Upper middle income,68.6242241601474,-2396,15.644,8.835
Serbia,SRB,"Population, total",SP.POP.TOTL,1974,7326043,FALSE,Europe & Central Asia,Upper middle income,68.6169684208763,-3525,15.609,8.568
Serbia,SRB,"Population, total",SP.POP.TOTL,1975,7368717,FALSE,Europe & Central Asia,Upper middle income,68.5993005158973,-3490,15.575,8.45
Serbia,SRB,"Population, total",SP.POP.TOTL,1976,7418973,FALSE,Europe & Central Asia,Upper middle income,68.5771766261915,-2744,15.438,8.51
Serbia,SRB,"Population, total",SP.POP.TOTL,1977,7462783,FALSE,Europe & Central Asia,Upper middle income,68.5699773713911,-1953,15.271,8.825
Serbia,SRB,"Population, total",SP.POP.TOTL,1978,7504017,FALSE,Europe & Central Asia,Upper middle income,68.6122716004412,-1481,15.086,9.271
Serbia,SRB,"Population, total",SP.POP.TOTL,1979,7541997,FALSE,Europe & Central Asia,Upper middle income,68.7303164227585,-960,14.868,9.694
Serbia,SRB,"Population, total",SP.POP.TOTL,1980,7709544,FALSE,Europe & Central Asia,Upper middle income,68.9441759403202,287,14.641,9.936
Serbia,SRB,"Population, total",SP.POP.TOTL,1981,7736787,FALSE,Europe & Central Asia,Upper middle income,69.2247807557535,-8531,14.441,10.007
Serbia,SRB,"Population, total",SP.POP.TOTL,1982,7763335,FALSE,Europe & Central Asia,Upper middle income,69.532784204746,-13550,14.173,10.231
Serbia,SRB,"Population, total",SP.POP.TOTL,1983,7788100,FALSE,Europe & Central Asia,Upper middle income,69.8185417974877,-15301,13.899,10.366
Serbia,SRB,"Population, total",SP.POP.TOTL,1984,7813549,FALSE,Europe & Central Asia,Upper middle income,69.9833499490988,-15567,13.56,10.512
Serbia,SRB,"Population, total",SP.POP.TOTL,1985,7835902,FALSE,Europe & Central Asia,Upper middle income,70.0010454798981,-17646,13.252,10.433
Serbia,SRB,"Population, total",SP.POP.TOTL,1986,7853824,FALSE,Europe & Central Asia,Upper middle income,69.9281534245519,-17990,12.907,10.436
Serbia,SRB,"Population, total",SP.POP.TOTL,1987,7868027,FALSE,Europe & Central Asia,Upper middle income,69.8077075379642,-16686,12.549,10.425
Serbia,SRB,"Population, total",SP.POP.TOTL,1988,7884218,FALSE,Europe & Central Asia,Upper middle income,69.6635170304405,-15715,12.19,10.433
Serbia,SRB,"Population, total",SP.POP.TOTL,1989,7893787,FALSE,Europe & Central Asia,Upper middle income,69.5223196148237,-16360,11.835,10.331
Serbia,SRB,"Population, total",SP.POP.TOTL,1990,7897937,FALSE,Europe & Central Asia,Upper middle income,69.3906695380105,-16260,11.496,10.557
Serbia,SRB,"Population, total",SP.POP.TOTL,1991,7595636,FALSE,Europe & Central Asia,Upper middle income,69.2199837626907,-8483,11.181,10.89
Serbia,SRB,"Population, total",SP.POP.TOTL,1992,7604063,FALSE,Europe & Central Asia,Upper middle income,68.9953133082059,-4415,10.834,11.331
Serbia,SRB,"Population, total",SP.POP.TOTL,1993,7614328,FALSE,Europe & Central Asia,Upper middle income,68.7578183466416,-5972,10.576,11.325
Serbia,SRB,"Population, total",SP.POP.TOTL,1994,7622711,FALSE,Europe & Central Asia,Upper middle income,68.5228581251738,-5934,10.273,11.212
Serbia,SRB,"Population, total",SP.POP.TOTL,1995,7628264,FALSE,Europe & Central Asia,Upper middle income,68.2941736300144,-6019,11.3,12.3
Serbia,SRB,"Population, total",SP.POP.TOTL,1996,7622185,FALSE,Europe & Central Asia,Upper middle income,68.0737523744924,-5598,10.8,12.9
Serbia,SRB,"Population, total",SP.POP.TOTL,1997,7598538,FALSE,Europe & Central Asia,Upper middle income,67.8748636329936,-5817,10.49,12.91
Serbia,SRB,"Population, total",SP.POP.TOTL,1998,7567745,FALSE,Europe & Central Asia,Upper middle income,67.7136726328181,-5665,10.09,13.13
Serbia,SRB,"Population, total",SP.POP.TOTL,1999,7540401,FALSE,Europe & Central Asia,Upper middle income,67.5989948754681,-4073,9.6,13.5
Serbia,SRB,"Population, total",SP.POP.TOTL,2000,7516346,FALSE,Europe & Central Asia,Upper middle income,67.531103446434,-14368,9.8,13.8
Serbia,SRB,"Population, total",SP.POP.TOTL,2001,7503433,FALSE,Europe & Central Asia,Upper middle income,67.4983242783158,-12007,10.5,13.2
Serbia,SRB,"Population, total",SP.POP.TOTL,2002,7500031,FALSE,Europe & Central Asia,Upper middle income,67.4676433220866,1562,10.4,13.7
Serbia,SRB,"Population, total",SP.POP.TOTL,2003,7480591,FALSE,Europe & Central Asia,Upper middle income,67.4382821458567,6854,10.6,13.9
Serbia,SRB,"Population, total",SP.POP.TOTL,2004,7463157,FALSE,Europe & Central Asia,Upper middle income,67.4405991349805,7300,10.5,14
Serbia,SRB,"Population, total",SP.POP.TOTL,2005,7440769,FALSE,Europe & Central Asia,Upper middle income,67.4780508581026,7945,9.7,14.3
Serbia,SRB,"Population, total",SP.POP.TOTL,2006,7411569,FALSE,Europe & Central Asia,Upper middle income,67.5588624134789,8018,9.58,13.88
Serbia,SRB,"Population, total",SP.POP.TOTL,2007,7381579,FALSE,Europe & Central Asia,Upper middle income,67.6814572358719,7045,9.22,13.92
Serbia,SRB,"Population, total",SP.POP.TOTL,2008,7350222,FALSE,Europe & Central Asia,Upper middle income,67.8416651697636,7070,9.4,13.97
Serbia,SRB,"Population, total",SP.POP.TOTL,2009,7320807,FALSE,Europe & Central Asia,Upper middle income,68.0074568900647,6043,9.6,14.2
Serbia,SRB,"Population, total",SP.POP.TOTL,2010,7291436,FALSE,Europe & Central Asia,Upper middle income,68.1630051497022,3632,9.4,14.2
Serbia,SRB,"Population, total",SP.POP.TOTL,2011,7236519,FALSE,Europe & Central Asia,Upper middle income,68.2442167761947,611,9.1,14.2
Serbia,SRB,"Population, total",SP.POP.TOTL,2012,7201497,FALSE,Europe & Central Asia,Upper middle income,68.098876897828,-18513,9.3,14.2
Serbia,SRB,"Population, total",SP.POP.TOTL,2013,7166553,FALSE,Europe & Central Asia,Upper middle income,67.7436627284965,-17866,9.2,14
Serbia,SRB,"Population, total",SP.POP.TOTL,2014,7131787,FALSE,Europe & Central Asia,Upper middle income,67.2902689526134,-18846,9.3,14.2
Serbia,SRB,"Population, total",SP.POP.TOTL,2015,7095383,FALSE,Europe & Central Asia,Upper middle income,66.7748162145044,-18789,9.3,14.6
Serbia,SRB,"Population, total",SP.POP.TOTL,2016,7058322,FALSE,Europe & Central Asia,Upper middle income,66.2812936644156,-18322,9.2,14.3
Serbia,SRB,"Population, total",SP.POP.TOTL,2017,7020858,FALSE,Europe & Central Asia,Upper middle income,65.7962638473577,-18651,9.2,14.8
Serbia,SRB,"Population, total",SP.POP.TOTL,2018,6982604,FALSE,Europe & Central Asia,Upper middle income,65.2458205597449,-18883,9.2,14.6
Serbia,SRB,"Population, total",SP.POP.TOTL,2019,6945235,TRUE,Europe & Central Asia,Upper middle income,64.6822977246048,-18891,9.3,14.6
Serbia,SRB,"Population, total",SP.POP.TOTL,2020,6899126,TRUE,Europe & Central Asia,Upper middle income,64.1681331223259,-10220,8.9,16.9
Serbia,SRB,"Population, total",SP.POP.TOTL,2021,6834326,TRUE,Europe & Central Asia,Upper middle income,63.8036743847863,-8974,9.1,20
Serbia,SRB,"Population, total",SP.POP.TOTL,2022,6664449,TRUE,Europe & Central Asia,Upper middle income,63.5677114259477,40118,9.3,16.3
Serbia,SRB,"Population, total",SP.POP.TOTL,2023,6623183,TRUE,Europe & Central Asia,Upper middle income,63.3113501282481,4348,9.2,14.7
Serbia,SRB,"Population, total",SP.POP.TOTL,2024,6587202,TRUE,Europe & Central Asia,Upper middle income,63.0029307254993,-8132,NA,NA
South Sudan,SSD,"Population, total",SP.POP.TOTL,1960,2931559,FALSE,Sub-Saharan Africa,Low income,54.5535839462893,995,52.027,37.378
South Sudan,SSD,"Population, total",SP.POP.TOTL,1961,2976724,FALSE,Sub-Saharan Africa,Low income,54.5705782598588,1194,52.287,37.107
South Sudan,SSD,"Population, total",SP.POP.TOTL,1962,3024308,FALSE,Sub-Saharan Africa,Low income,54.5544303027337,1386,52.507,36.832
South Sudan,SSD,"Population, total",SP.POP.TOTL,1963,3072669,FALSE,Sub-Saharan Africa,Low income,54.4713170327355,1591,52.683,37.604
South Sudan,SSD,"Population, total",SP.POP.TOTL,1964,3129918,FALSE,Sub-Saharan Africa,Low income,54.2958240912101,1785,52.976,32.277
South Sudan,SSD,"Population, total",SP.POP.TOTL,1965,3189835,FALSE,Sub-Saharan Africa,Low income,54.0839886702604,1591,53.055,36.853
South Sudan,SSD,"Population, total",SP.POP.TOTL,1966,3236423,FALSE,Sub-Saharan Africa,Low income,53.8874862772882,1386,53.478,41.575
South Sudan,SSD,"Population, total",SP.POP.TOTL,1967,3277648,FALSE,Sub-Saharan Africa,Low income,53.7003058290579,1194,53.737,41.119
South Sudan,SSD,"Population, total",SP.POP.TOTL,1968,3321528,FALSE,Sub-Saharan Africa,Low income,53.5247563056455,995,53.977,40.666
South Sudan,SSD,"Population, total",SP.POP.TOTL,1969,3365533,FALSE,Sub-Saharan Africa,Low income,53.3599729968478,786,54.284,41.8
South Sudan,SSD,"Population, total",SP.POP.TOTL,1970,3409614,FALSE,Sub-Saharan Africa,Low income,53.2042336757181,587,54.488,41.356
South Sudan,SSD,"Population, total",SP.POP.TOTL,1971,3468646,FALSE,Sub-Saharan Africa,Low income,53.0541821007653,394,54.566,33.72
South Sudan,SSD,"Population, total",SP.POP.TOTL,1972,3542497,FALSE,Sub-Saharan Africa,Low income,52.9103125690279,193,54.519,33.403
South Sudan,SSD,"Population, total",SP.POP.TOTL,1973,3627383,FALSE,Sub-Saharan Africa,Low income,52.7764709741884,0,54.263,28.138
South Sudan,SSD,"Population, total",SP.POP.TOTL,1974,3723259,FALSE,Sub-Saharan Africa,Low income,52.6507556954808,-192,53.937,27.836
South Sudan,SSD,"Population, total",SP.POP.TOTL,1975,3821494,FALSE,Sub-Saharan Africa,Low income,52.5255374632981,-395,53.679,27.542
South Sudan,SSD,"Population, total",SP.POP.TOTL,1976,3921910,FALSE,Sub-Saharan Africa,Low income,52.3941650879291,-995,53.376,27.28
South Sudan,SSD,"Population, total",SP.POP.TOTL,1977,4024032,FALSE,Sub-Saharan Africa,Low income,52.2524358339551,-1997,52.997,26.932
South Sudan,SSD,"Population, total",SP.POP.TOTL,1978,4127657,FALSE,Sub-Saharan Africa,Low income,52.0969586495388,-2998,52.684,26.676
South Sudan,SSD,"Population, total",SP.POP.TOTL,1979,4232605,FALSE,Sub-Saharan Africa,Low income,51.9363432137352,-3997,52.271,26.391
South Sudan,SSD,"Population, total",SP.POP.TOTL,1980,4339030,FALSE,Sub-Saharan Africa,Low income,51.7663104695853,-4997,51.981,26.098
South Sudan,SSD,"Population, total",SP.POP.TOTL,1981,4447272,FALSE,Sub-Saharan Africa,Low income,51.588153366828,-5994,51.66,25.765
South Sudan,SSD,"Population, total",SP.POP.TOTL,1982,4557686,FALSE,Sub-Saharan Africa,Low income,51.4199091381021,-6983,51.399,25.368
South Sudan,SSD,"Population, total",SP.POP.TOTL,1983,4661574,FALSE,Sub-Saharan Africa,Low income,51.2544046281363,-7986,51.078,28.745
South Sudan,SSD,"Population, total",SP.POP.TOTL,1984,4750627,FALSE,Sub-Saharan Africa,Low income,51.0876723312178,-8984,50.835,31.686
South Sudan,SSD,"Population, total",SP.POP.TOTL,1985,4834296,FALSE,Sub-Saharan Africa,Low income,50.942815665404,-9986,50.682,30.96
South Sudan,SSD,"Population, total",SP.POP.TOTL,1986,4921240,FALSE,Sub-Saharan Africa,Low income,50.8367046885841,-10973,50.626,30.407
South Sudan,SSD,"Population, total",SP.POP.TOTL,1987,4962395,FALSE,Sub-Saharan Africa,Low income,50.6827398178964,-11976,50.557,49.397
South Sudan,SSD,"Population, total",SP.POP.TOTL,1988,4848029,FALSE,Sub-Saharan Africa,Low income,51.4649099113176,-97065,51.863,77.739
South Sudan,SSD,"Population, total",SP.POP.TOTL,1989,4713229,FALSE,Sub-Saharan Africa,Low income,52.3253222287016,-130821,53.111,35.345
South Sudan,SSD,"Population, total",SP.POP.TOTL,1990,4737633,FALSE,Sub-Saharan Africa,Low income,52.2311563601486,12988,52.293,34.795
South Sudan,SSD,"Population, total",SP.POP.TOTL,1991,4836677,FALSE,Sub-Saharan Africa,Low income,52.1891993201117,14327,52.416,34.248
South Sudan,SSD,"Population, total",SP.POP.TOTL,1992,4909749,FALSE,Sub-Saharan Africa,Low income,52.0832172802299,15077,52.538,46.657
South Sudan,SSD,"Population, total",SP.POP.TOTL,1993,4956002,FALSE,Sub-Saharan Africa,Low income,51.9106880999354,15772,52.672,46.058
South Sudan,SSD,"Population, total",SP.POP.TOTL,1994,5071184,FALSE,Sub-Saharan Africa,Low income,51.8156016425355,16407,52.705,20.088
South Sudan,SSD,"Population, total",SP.POP.TOTL,1995,5225836,FALSE,Sub-Saharan Africa,Low income,51.7399370875719,17077,52.709,31.58
South Sudan,SSD,"Population, total",SP.POP.TOTL,1996,5356925,FALSE,Sub-Saharan Africa,Low income,51.5872725490837,17953,52.639,30.849
South Sudan,SSD,"Population, total",SP.POP.TOTL,1997,5509136,FALSE,Sub-Saharan Africa,Low income,51.5170755919872,48280,51.64,29.594
South Sudan,SSD,"Population, total",SP.POP.TOTL,1998,5620068,FALSE,Sub-Saharan Africa,Low income,51.7483375422092,64285,51.204,53.367
South Sudan,SSD,"Population, total",SP.POP.TOTL,1999,5771628,FALSE,Sub-Saharan Africa,Low income,52.015406050476,70271,50.673,19.361
South Sudan,SSD,"Population, total",SP.POP.TOTL,2000,6032267,FALSE,Sub-Saharan Africa,Low income,52.0847011509354,74227,49.816,17.315
South Sudan,SSD,"Population, total",SP.POP.TOTL,2001,6308391,FALSE,Sub-Saharan Africa,Low income,52.0363233638876,77856,48.921,16.566
South Sudan,SSD,"Population, total",SP.POP.TOTL,2002,6596806,FALSE,Sub-Saharan Africa,Low income,51.8220293410152,82847,48.029,15.89
South Sudan,SSD,"Population, total",SP.POP.TOTL,2003,6903127,FALSE,Sub-Saharan Africa,Low income,51.6149457785541,91951,46.77,14.057
South Sudan,SSD,"Population, total",SP.POP.TOTL,2004,7233041,FALSE,Sub-Saharan Africa,Low income,51.748966997422,110182,45.513,13.455
South Sudan,SSD,"Population, total",SP.POP.TOTL,2005,7590143,FALSE,Sub-Saharan Africa,Low income,52.1690763928954,132869,44.3,12.776
South Sudan,SSD,"Population, total",SP.POP.TOTL,2006,7976526,FALSE,Sub-Saharan Africa,Low income,52.6573941677496,153926,43.183,12.254
South Sudan,SSD,"Population, total",SP.POP.TOTL,2007,8388788,FALSE,Sub-Saharan Africa,Low income,53.1822626333066,167350,42.307,11.725
South Sudan,SSD,"Population, total",SP.POP.TOTL,2008,8817647,FALSE,Sub-Saharan Africa,Low income,53.6784870158672,165557,41.624,11.2
South Sudan,SSD,"Population, total",SP.POP.TOTL,2009,9243556,FALSE,Sub-Saharan Africa,Low income,54.081600198019,139129,41.025,10.857
South Sudan,SSD,"Population, total",SP.POP.TOTL,2010,9745953,FALSE,Sub-Saharan Africa,Low income,54.6810068404287,299402,39.878,10.388
South Sudan,SSD,"Population, total",SP.POP.TOTL,2011,10288109,FALSE,Sub-Saharan Africa,Low income,55.2820834227165,194325,39.791,10.322
South Sudan,SSD,"Population, total",SP.POP.TOTL,2012,10756240,FALSE,Sub-Saharan Africa,Low income,55.5263038013283,125771,39.141,10.044
South Sudan,SSD,"Population, total",SP.POP.TOTL,2013,11166275,FALSE,Sub-Saharan Africa,Low income,55.5725452054268,65337,38.295,9.997
South Sudan,SSD,"Population, total",SP.POP.TOTL,2014,11235073,FALSE,Sub-Saharan Africa,Low income,54.9772865284136,-471523,38.191,17.932
South Sudan,SSD,"Population, total",SP.POP.TOTL,2015,11107561,FALSE,Sub-Saharan Africa,Low income,54.3829174387196,-159822,35.407,22.034
South Sudan,SSD,"Population, total",SP.POP.TOTL,2016,10830102,FALSE,Sub-Saharan Africa,Low income,53.7358881753838,-654225,35.052,24.844
South Sudan,SSD,"Population, total",SP.POP.TOTL,2017,10259154,FALSE,Sub-Saharan Africa,Low income,52.4297594338558,-670477,32.802,25.765
South Sudan,SSD,"Population, total",SP.POP.TOTL,2018,10122977,FALSE,Sub-Saharan Africa,Low income,52.5289151600364,157408,29.068,12.423
South Sudan,SSD,"Population, total",SP.POP.TOTL,2019,10423384,TRUE,Sub-Saharan Africa,Low income,53.8126725447321,65198,29.421,9.302
South Sudan,SSD,"Population, total",SP.POP.TOTL,2020,10698467,TRUE,Sub-Saharan Africa,Low income,54.8803721131261,62935,29.441,9.594
South Sudan,SSD,"Population, total",SP.POP.TOTL,2021,10865780,TRUE,Sub-Saharan Africa,Low income,55.6038406814789,-154359,29.693,10.038
South Sudan,SSD,"Population, total",SP.POP.TOTL,2022,11021177,TRUE,Sub-Saharan Africa,Low income,56.3101038886271,40259,29.066,9.906
South Sudan,SSD,"Population, total",SP.POP.TOTL,2023,11483374,TRUE,Sub-Saharan Africa,Low income,57.2360745195619,455000,28.59,9.609
South Sudan,SSD,"Population, total",SP.POP.TOTL,2024,11943408,TRUE,Sub-Saharan Africa,Low income,58.0908540472345,15374,NA,NA
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,1960,68012,FALSE,Sub-Saharan Africa,Lower middle income,63.4983532317826,-860,44.558,21.812
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,1961,68707,FALSE,Sub-Saharan Africa,Lower middle income,61.9832184727791,-960,44.637,20.512
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,1962,69403,FALSE,Sub-Saharan Africa,Lower middle income,59.593674579446,-927,42.747,19.327
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,1963,70112,FALSE,Sub-Saharan Africa,Lower middle income,57.5190945850538,-886,41.073,18.115
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,1964,70865,FALSE,Sub-Saharan Africa,Lower middle income,55.7238712772788,-819,39.681,17.097
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,1965,71680,FALSE,Sub-Saharan Africa,Lower middle income,54.1573660714286,-765,38.641,16.157
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,1966,72576,FALSE,Sub-Saharan Africa,Lower middle income,52.7994984533348,-688,37.982,15.361
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,1967,73596,FALSE,Sub-Saharan Africa,Lower middle income,51.6244089352682,-606,37.708,14.704
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,1968,74765,FALSE,Sub-Saharan Africa,Lower middle income,50.5811542834214,-520,37.787,14.155
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,1969,76083,FALSE,Sub-Saharan Africa,Lower middle income,49.6438100495511,-469,38.188,13.72
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,1970,77626,FALSE,Sub-Saharan Africa,Lower middle income,49.2454252091747,-279,38.805,13.301
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,1971,79330,FALSE,Sub-Saharan Africa,Lower middle income,49.3703516954494,-430,39.489,12.675
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,1972,81041,FALSE,Sub-Saharan Africa,Lower middle income,49.5224639380067,-517,39.945,12.402
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,1973,82798,FALSE,Sub-Saharan Africa,Lower middle income,49.6491461146405,-525,40.311,12.178
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,1974,84672,FALSE,Sub-Saharan Africa,Lower middle income,49.7643849206349,-474,40.611,12.006
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,1975,86708,FALSE,Sub-Saharan Africa,Lower middle income,49.8737140748258,-392,40.865,11.86
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,1976,88922,FALSE,Sub-Saharan Africa,Lower middle income,49.9957828446119,-302,41.081,11.755
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,1977,91301,FALSE,Sub-Saharan Africa,Lower middle income,50.1418385340796,-255,41.271,11.652
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,1978,93794,FALSE,Sub-Saharan Africa,Lower middle income,50.3038573895985,-279,41.428,11.57
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,1979,96252,FALSE,Sub-Saharan Africa,Lower middle income,50.4745331290096,-491,41.573,11.521
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,1980,98544,FALSE,Sub-Saharan Africa,Lower middle income,50.6474265302809,-770,41.612,11.521
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,1981,100615,FALSE,Sub-Saharan Africa,Lower middle income,50.8229389256075,-1067,41.526,11.563
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,1982,102508,FALSE,Sub-Saharan Africa,Lower middle income,50.9316346041285,-1203,41.331,11.602
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,1983,104380,FALSE,Sub-Saharan Africa,Lower middle income,51.0071325582844,-1203,41.216,11.516
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,1984,106394,FALSE,Sub-Saharan Africa,Lower middle income,51.1429215933229,-1041,41.106,11.375
